act_number,tree_adress,Latitude,Longitude,tree_cut_requester,tree_characteristics,number,date,cutting_act,was_cut,date_number,date_UTF,tree_adress_shorten
"№ 3608
 від 09.01.18","м. Кропивницький вул. Генерала Родимцева, 94 (за будинком)",48.496948652673616,32.30989088313237,КП «ЖЕО № 2» Міської ради міста Кропивницького,клен діам. 15-20 см,1,№ 328/03-01-06 від 16.02.18,16.02.18,True,№ 328/03-01-06,16.02.18,"м. Кропивницький вул. Генерала Родимцева, 94"
"№ 3609
 від 09.01.18","м. Кропивницький вул. Героїв України, 12, корп. 5 (позаду під'їзду № 3)",48.497680768753014,32.20720260707367,КП «ЖЕО № 4» Міської ради міста Кропивницького,тополя діам. 30-35 см,1,№ 328/03-01-06 від 16.02.18,16.02.18,True,№ 328/03-01-06,16.02.18,"м. Кропивницький вул. Героїв України, 12, корп. 5"
"№ 3609
 від 09.01.18","м. Кропивницький вул. Героїв України, 12, корп. 5 (позаду під'їзду № 5 та № 6)",48.50022800259124,32.21786097860409,КП «ЖЕО № 4» Міської ради міста Кропивницького,вишня діам. 20-25 см,1,№ 328/03-01-06 від 16.02.18,16.02.18,True,№ 328/03-01-06,16.02.18,"м. Кропивницький вул. Героїв України, 12, корп. 5"
"№ 3609
 від 09.01.18","м. Кропивницький вул. Героїв України, 12, корп. 5 (позаду під'їзду № 5 та № 6)",48.485149565072,32.21236621692401,КП «ЖЕО № 4» Міської ради міста Кропивницького,вишня діам. 20-25 см,1,№ 328/03-01-06 від 16.02.18,16.02.18,True,№ 328/03-01-06,16.02.18,"м. Кропивницький вул. Героїв України, 12, корп. 5"
"№ 3609
 від 09.01.18","м. Кропивницький вул. Героїв України, 12, корп. 5 (позаду під'їзду № 5 та № 6)",48.498621684094346,32.21794934436309,КП «ЖЕО № 4» Міської ради міста Кропивницького,вишня діам. 20-25 см,1,№ 328/03-01-06 від 16.02.18,16.02.18,True,№ 328/03-01-06,16.02.18,"м. Кропивницький вул. Героїв України, 12, корп. 5"
"№ 3609
 від 09.01.18","м. Кропивницький вул. Героїв України, 12, корп. 5 (позаду під'їзду № 5 та № 6)",48.49565672953516,32.20600409079902,КП «ЖЕО № 4» Міської ради міста Кропивницького,вишня діам. 20-25 см,1,№ 328/03-01-06 від 16.02.18,16.02.18,True,№ 328/03-01-06,16.02.18,"м. Кропивницький вул. Героїв України, 12, корп. 5"
"№ 3609
 від 09.01.18","м. Кропивницький вул. Героїв України, 12, корп. 5 (позаду під'їзду № 5 та № 6)",48.49852370334337,32.21349984272581,КП «ЖЕО № 4» Міської ради міста Кропивницького,вишня діам. 20-25 см,1,№ 328/03-01-06 від 16.02.18,16.02.18,True,№ 328/03-01-06,16.02.18,"м. Кропивницький вул. Героїв України, 12, корп. 5"
"№ 3609
 від 09.01.18","м. Кропивницький вул. Героїв України, 12, корп. 5 (з боку під'їзду № 6)",48.505308296389956,32.210136984384704,КП «ЖЕО № 4» Міської ради міста Кропивницького,абрикос діам. 20-25 см,1,№ 328/03-01-06 від 16.02.18,16.02.18,True,№ 328/03-01-06,16.02.18,"м. Кропивницький вул. Героїв України, 12, корп. 5"
"№ 3609
 від 09.01.18","м. Кропивницький вул. Пацаєва, 12, корп. 2",48.50305697745109,32.2097484329674,КП «ЖЕО № 4» Міської ради міста Кропивницького,акація діам. 65-70 см,1,№ 328/03-01-06 від 16.02.18,16.02.18,True,№ 328/03-01-06,16.02.18,"м. Кропивницький вул. Пацаєва, 12, корп. 2"
"№ 3610
 від 09.01.18",м. Кропивницький на перехресті вулиць Верхньої Биковської та Великої Перспективної,48.49737946747633,32.26457491722549,КП «Благоустрій» Міської ради міста Кропивницького»,акація діам. 40-45 см,1,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,м. Кропивницький на перехресті вулиць Верхньої Биковської та Великої Перспективної
"№ 3611
 від 09.01.18","м. Кропивницький вул. Миколи Левитського (між будинками
 № 1-а та № 1/49)",48.51768425020555,32.26243514088012,КП «Благоустрій» Міської ради міста Кропивницького»,акація діам. 75-80 см,1,№ 933/03-01-06 від 06.04.18,06.04.18,True,№ 933/03-01-06,06.04.18,м. Кропивницький вул. Миколи Левитського
"№ 3611
 від 09.01.18",м. Кропивницький просп. Винниченка (уздовж дороги між будинками № 32 та кафе «Старий круг»),48.52098568051785,32.27609985638288,КП «Благоустрій» Міської ради міста Кропивницького»,тополя діам. 65-70 см,1,№ 933/03-01-06 від 06.04.18,06.04.18,True,№ 933/03-01-06,06.04.18,м. Кропивницький просп. Винниченка
"№ 3612
 від 09.01.18",м. Кропивницький вул. Михайлівська (біля обласного центру планування сім'ї та репродукції людини),48.516158008550704,32.27466319733748,КП «Благоустрій» Міської ради міста Кропивницького»,берест діам. 60-65 см,1,№ 345-в від 20.01.18,20.01.18,True,№ 345-в,20.01.18,м. Кропивницький вул. Михайлівська
"№ 3613
 від 09.01.18",м. Кропивницький вул. Петропавлівська (уздовж дороги біля будинку № 5),48.50964731481196,32.278437528238904,гр. Сирота О.М.,акація діам. 70-75 см,1,№ 933/03-01-06 від 06.04.18,06.04.18,True,№ 933/03-01-06,06.04.18,м. Кропивницький вул. Петропавлівська
"№ 3614
 від 09.01.18","м. Кропивницький вздовж русла річки Інгул (від мосту по вул. Київській до гідротехнічної споруди
 КП «Теплоенергетик»",48.53140808304947,32.26102307982558,ГУ ЖКГ Міської ради міста Кропивницького,клен діам. 10-20 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький вздовж русла річки Інгул
"№ 3614
 від 09.01.18","м. Кропивницький вздовж русла річки Інгул (від мосту по вул. Київській до гідротехнічної споруди
 КП «Теплоенергетик»",48.52945940261796,32.23392989234283,ГУ ЖКГ Міської ради міста Кропивницького,клен діам. 10-20 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький вздовж русла річки Інгул
"№ 3614
 від 09.01.18","м. Кропивницький вздовж русла річки Інгул (від мосту по вул. Київській до гідротехнічної споруди
 КП «Теплоенергетик»",48.52207556557519,32.235432719322866,ГУ ЖКГ Міської ради міста Кропивницького,клен діам. 10-20 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький вздовж русла річки Інгул
"№ 3614
 від 09.01.18","м. Кропивницький вздовж русла річки Інгул (від мосту по вул. Київській до гідротехнічної споруди
 КП «Теплоенергетик»",48.52100266270578,32.25463944958094,ГУ ЖКГ Міської ради міста Кропивницького,клен діам. 10-20 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький вздовж русла річки Інгул
"№ 3614
 від 09.01.18","м. Кропивницький вздовж русла річки Інгул (від мосту по вул. Київській до гідротехнічної споруди
 КП «Теплоенергетик»",48.538342729063324,32.257542223151404,ГУ ЖКГ Міської ради міста Кропивницького,клен діам. 10-20 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький вздовж русла річки Інгул
"№ 3614
 від 09.01.18","м. Кропивницький вздовж русла річки Інгул (від мосту по вул. Київській до гідротехнічної споруди
 КП «Теплоенергетик»",48.530522667633996,32.24361733231825,ГУ ЖКГ Міської ради міста Кропивницького,клен діам. 10-20 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький вздовж русла річки Інгул
"№ 3614
 від 09.01.18","м. Кропивницький вздовж русла річки Інгул (від мосту по вул. Київській до гідротехнічної споруди
 КП «Теплоенергетик»",48.517671757567726,32.245568642959945,ГУ ЖКГ Міської ради міста Кропивницького,клен діам. 10-20 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький вздовж русла річки Інгул
"№ 3614
 від 09.01.18","м. Кропивницький вздовж русла річки Інгул (від мосту по вул. Київській до гідротехнічної споруди
 КП «Теплоенергетик»",48.531580739737095,32.25058942903508,ГУ ЖКГ Міської ради міста Кропивницького,клен діам. 10-20 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький вздовж русла річки Інгул
"№ 3614
 від 09.01.18","м. Кропивницький вздовж русла річки Інгул (від мосту по вул. Київській до гідротехнічної споруди
 КП «Теплоенергетик»",48.53917484776519,32.2504599578422,ГУ ЖКГ Міської ради міста Кропивницького,клен діам. 10-20 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький вздовж русла річки Інгул
"№ 3614
 від 09.01.18","м. Кропивницький вздовж русла річки Інгул (від мосту по вул. Київській до гідротехнічної споруди
 КП «Теплоенергетик»",48.51748391430482,32.25045539286331,ГУ ЖКГ Міської ради міста Кропивницького,клен діам. 10-20 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький вздовж русла річки Інгул
"№ 3614
 від 09.01.18","м. Кропивницький вздовж русла річки Інгул (від мосту по вул. Київській до гідротехнічної споруди
 КП «Теплоенергетик»",48.53800416228661,32.243881099669494,ГУ ЖКГ Міської ради міста Кропивницького,клен діам. 10-20 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький вздовж русла річки Інгул
"№ 3614
 від 09.01.18","м. Кропивницький вздовж русла річки Інгул (від мосту по вул. Київській до гідротехнічної споруди
 КП «Теплоенергетик»",48.53544431049026,32.24886721862983,ГУ ЖКГ Міської ради міста Кропивницького,клен діам. 10-20 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький вздовж русла річки Інгул
"№ 3614
 від 09.01.18","м. Кропивницький вздовж русла річки Інгул (від мосту по вул. Київській до гідротехнічної споруди
 КП «Теплоенергетик»",48.532154256846226,32.25490549876149,ГУ ЖКГ Міської ради міста Кропивницького,клен діам. 30-60 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький вздовж русла річки Інгул
"№ 3614
 від 09.01.18","м. Кропивницький вздовж русла річки Інгул (від мосту по вул. Київській до гідротехнічної споруди
 КП «Теплоенергетик»",48.527273123468206,32.25515016316979,ГУ ЖКГ Міської ради міста Кропивницького,клен діам. 30-60 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький вздовж русла річки Інгул
"№ 3614
 від 09.01.18","м. Кропивницький вздовж русла річки Інгул (від мосту по вул. Київській до гідротехнічної споруди
 КП «Теплоенергетик»",48.526554884309384,32.23484360740486,ГУ ЖКГ Міської ради міста Кропивницького,клен діам. 30-60 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький вздовж русла річки Інгул
"№ 3614
 від 09.01.18","м. Кропивницький вздовж русла річки Інгул (від мосту по вул. Київській до гідротехнічної споруди
 КП «Теплоенергетик»",48.51814891311289,32.25335229602374,ГУ ЖКГ Міської ради міста Кропивницького,клен діам. 30-60 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький вздовж русла річки Інгул
"№ 3614
 від 09.01.18","м. Кропивницький вздовж русла річки Інгул (від мосту по вул. Київській до гідротехнічної споруди
 КП «Теплоенергетик»",48.53084167660012,32.23917290689319,ГУ ЖКГ Міської ради міста Кропивницького,клен діам. 30-60 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький вздовж русла річки Інгул
"№ 3614
 від 09.01.18","м. Кропивницький вздовж русла річки Інгул (від мосту по вул. Київській до гідротехнічної споруди
 КП «Теплоенергетик»",48.527649819923134,32.24927018640753,ГУ ЖКГ Міської ради міста Кропивницького,клен діам. 30-60 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький вздовж русла річки Інгул
"№ 3614
 від 09.01.18","м. Кропивницький вздовж русла річки Інгул (від мосту по вул. Київській до гідротехнічної споруди
 КП «Теплоенергетик»",48.53202098286148,32.24655639927785,ГУ ЖКГ Міської ради міста Кропивницького,клен діам. 30-60 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький вздовж русла річки Інгул
"№ 3614
 від 09.01.18","м. Кропивницький вздовж русла річки Інгул (від мосту по вул. Київській до гідротехнічної споруди
 КП «Теплоенергетик»",48.53331392428224,32.24293817335679,ГУ ЖКГ Міської ради міста Кропивницького,клен діам. 30-60 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький вздовж русла річки Інгул
"№ 3614
 від 09.01.18","м. Кропивницький вздовж русла річки Інгул (від мосту по вул. Київській до гідротехнічної споруди
 КП «Теплоенергетик»",48.5279195954669,32.249647420732366,ГУ ЖКГ Міської ради міста Кропивницького,клен діам. 30-60 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький вздовж русла річки Інгул
"№ 3614
 від 09.01.18","м. Кропивницький вздовж русла річки Інгул (від мосту по вул. Київській до гідротехнічної споруди
 КП «Теплоенергетик»",48.53033802352446,32.249235524338374,ГУ ЖКГ Міської ради міста Кропивницького,клен діам. 30-60 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький вздовж русла річки Інгул
"№ 3614
 від 09.01.18","м. Кропивницький вздовж русла річки Інгул (від мосту по вул. Київській до гідротехнічної споруди
 КП «Теплоенергетик»",48.535020154912665,32.25721850320238,ГУ ЖКГ Міської ради міста Кропивницького,клен діам. 30-60 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький вздовж русла річки Інгул
"№ 3614
 від 09.01.18","м. Кропивницький вздовж русла річки Інгул (від мосту по вул. Київській до гідротехнічної споруди
 КП «Теплоенергетик»",48.531509432923414,32.242849950554216,ГУ ЖКГ Міської ради міста Кропивницького,клен діам. 30-60 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький вздовж русла річки Інгул
"№ 3614
 від 09.01.18","м. Кропивницький вздовж русла річки Інгул (від мосту по вул. Київській до гідротехнічної споруди
 КП «Теплоенергетик»",48.53182541690834,32.25306993445231,ГУ ЖКГ Міської ради міста Кропивницького,клен діам. 30-60 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький вздовж русла річки Інгул
"№ 3614
 від 09.01.18","м. Кропивницький вздовж русла річки Інгул (від мосту по вул. Київській до гідротехнічної споруди
 КП «Теплоенергетик»",48.526848626086505,32.253991917026866,ГУ ЖКГ Міської ради міста Кропивницького,клен діам. 30-60 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький вздовж русла річки Інгул
"№ 3614
 від 09.01.18","м. Кропивницький вздовж русла річки Інгул (від мосту по вул. Київській до гідротехнічної споруди
 КП «Теплоенергетик»",48.51434367801777,32.23455841428299,ГУ ЖКГ Міської ради міста Кропивницького,верба плакуча діам. 50-60 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький вздовж русла річки Інгул
"№ 3614
 від 09.01.18","м. Кропивницький вздовж русла річки Інгул (від мосту по вул. Київській до гідротехнічної споруди
 КП «Теплоенергетик»",48.51894328058161,32.24667244431349,ГУ ЖКГ Міської ради міста Кропивницького,верба плакуча діам. 50-60 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький вздовж русла річки Інгул
"№ 3614
 від 09.01.18","м. Кропивницький вздовж русла річки Інгул (від мосту по вул. Київській до гідротехнічної споруди
 КП «Теплоенергетик»",48.53810264533173,32.24588132783288,ГУ ЖКГ Міської ради міста Кропивницького,верба плакуча діам. 50-60 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький вздовж русла річки Інгул
"№ 3614
 від 09.01.18","м. Кропивницький вздовж русла річки Інгул (від мосту по вул. Київській до гідротехнічної споруди
 КП «Теплоенергетик»",48.53230926114178,32.233646519159414,ГУ ЖКГ Міської ради міста Кропивницького,тополя пірамідальна діам. 60-70 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький вздовж русла річки Інгул
"№ 3614
 від 09.01.18","м. Кропивницький вздовж русла річки Інгул (від мосту по вул. Київській до гідротехнічної споруди
 КП «Теплоенергетик»",48.52716580650503,32.23738994001557,ГУ ЖКГ Міської ради міста Кропивницького,тополя пірамідальна діам. 60-70 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький вздовж русла річки Інгул
"№ 3614
 від 09.01.18","м. Кропивницький вздовж русла річки Інгул (від мосту по вул. Київській до гідротехнічної споруди
 КП «Теплоенергетик»",48.52997385937303,32.23690167122351,ГУ ЖКГ Міської ради міста Кропивницького,тополя пірамідальна діам. 60-70 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький вздовж русла річки Інгул
"№ 3615
 від 09.01.18","м. Кропивницький вул. Вокзальна, 39-ф",48.51530926248925,32.25545734775126,ПП «Босфор-Люкс»,тополя діам. 70-75 см,1,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький вул. Вокзальна, 39-ф"
"№ 3616
 від 18.01.18","м. Кропивницький вул. Юрія Краснокутського, 1-а",48.53602452132657,32.255440532035365,КП «ЖЕО № 1» Міської ради міста Кропивницького,клен діам. 40-45 см,1,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Юрія Краснокутського, 1-а"
"№ 3616
 від 18.01.18","м. Кропивницький вул. Юрія Краснокутського, 1-а",48.53909093328717,32.27601856239091,КП «ЖЕО № 1» Міської ради міста Кропивницького,клен діам. 35-40 см,1,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Юрія Краснокутського, 1-а"
"№ 3617
 від 18.01.18","м. Кропивницький вул. Будівельників, 1-а",48.5611842311767,32.24928594659043,КП «ЖЕО № 1» Міської ради міста Кропивницького,сосна діам. 30-35 см,1,№ 345-в від 20.01.18,20.01.18,True,№ 345-в,20.01.18,"м. Кропивницький вул. Будівельників, 1-а"
"№ 3618
 від 18.01.18","м. Кропивницький вул. Варшавська, 2-б (між під. № 5 та № 6)",48.519679949946735,32.264433354842325,КП «ЖЕО № 1» Міської ради міста Кропивницького,горіх діам. 25-30 см,1,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Варшавська, 2-б"
"№ 3619
 від 18.01.18",м. Кропивницький вул. Декабристів (у дворі будинків № 23-а та 23-б),48.51047583465818,32.26549100164105,КП «ЖЕО № 1» Міської ради міста Кропивницького,акація діам. 40-45 см,1,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,м. Кропивницький вул. Декабристів
"№ 3620
 від 18.01.18","м. Кропивницький вул. Кропивницького, 80 (позаду під'їзду № 1)",48.510331591653575,32.26344229495185,КП «ЖЕО № 2» Міської ради міста Кропивницького,абрикос діам. 20-25 см,1,№ 328/03-01-06 від 16.02.18,16.02.18,True,№ 328/03-01-06,16.02.18,"м. Кропивницький вул. Кропивницького, 80"
"№ 3621
 від 18.01.18","м. Кропивницький вул. Євгена Тельнова, 2, корп. 2 (навпроти під'їзду № 3)",48.505186261909536,32.24761159456871,КП «ЖЕО № 3» Міської ради міста Кропивницького,яблуня діам. 20-30 см,1,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький вул. Євгена Тельнова, 2, корп. 2"
"№ 3621
 від 18.01.18","м. Кропивницький вул. Євгена Тельнова, 2, корп. 2 (навпроти під'їзду № 3)",48.501138951969864,32.24576029114799,КП «ЖЕО № 3» Міської ради міста Кропивницького,яблуня діам. 20-30 см,1,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький вул. Євгена Тельнова, 2, корп. 2"
"№ 3621
 від 18.01.18","м. Кропивницький вул. Євгена Тельнова, 2, корп. 2 (навпроти під'їзду № 3)",48.4994352488436,32.2448016647383,КП «ЖЕО № 3» Міської ради міста Кропивницького,яблуня діам. 20-30 см,1,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький вул. Євгена Тельнова, 2, корп. 2"
"№ 3621
 від 18.01.18","м. Кропивницький вул. Євгена Тельнова, 2, корп. 2 (навпроти під'їзду № 3)",48.514926131392144,32.23709212540024,КП «ЖЕО № 3» Міської ради міста Кропивницького,яблуня діам. 20-30 см,1,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький вул. Євгена Тельнова, 2, корп. 2"
"№ 3621
 від 18.01.18","м. Кропивницький вул. Євгена Тельнова, 2, корп. 2 (навпроти під'їзду № 3)",48.50514264811871,32.24536133374253,КП «ЖЕО № 3» Міської ради міста Кропивницького,яблуня діам. 20-30 см,1,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький вул. Євгена Тельнова, 2, корп. 2"
"№ 3621
 від 18.01.18","м. Кропивницький вул. Євгена Тельнова, 2, корп. 2 (навпроти під'їзду № 3)",48.48728534848016,32.246120606186985,КП «ЖЕО № 3» Міської ради міста Кропивницького,яблуня діам. 20-30 см,1,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький вул. Євгена Тельнова, 2, корп. 2"
"№ 3621
 від 18.01.18","м. Кропивницький вул. Євгена Тельнова, 2, корп. 2 (навпроти під'їзду № 3)",48.50636957379226,32.235577373128464,КП «ЖЕО № 3» Міської ради міста Кропивницького,яблуня діам. 20-30 см,1,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький вул. Євгена Тельнова, 2, корп. 2"
"№ 3621
 від 18.01.18","м. Кропивницький вул. Євгена Тельнова, 2, корп. 2 (навпроти під'їзду № 3)",48.513174691003655,32.23142651626724,КП «ЖЕО № 3» Міської ради міста Кропивницького,яблуня діам. 20-30 см,1,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький вул. Євгена Тельнова, 2, корп. 2"
"№ 3622
 від 18.01.18","м. Кропивницький вул. Волкова, 20, корп. 1",48.49487840048275,32.2212008560396,КП «ЖЕО № 3» Міської ради міста Кропивницького,тополя діам. 35-40 см,1,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Волкова, 20, корп. 1"
"№ 3622
 від 18.01.18","м. Кропивницький вул. Волкова, 20, корп. 1",48.49696501565961,32.21305290293837,КП «ЖЕО № 3» Міської ради міста Кропивницького,горіх діам. 85-90 см,1,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Волкова, 20, корп. 1"
"№ 3622
 від 18.01.18","м. Кропивницький вул. Волкова, 20, корп. 1",48.502595697877666,32.22481489690403,КП «ЖЕО № 3» Міської ради міста Кропивницького,горіх діам. 25-30 см,1,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Волкова, 20, корп. 1"
"№ 3623
 від 18.01.18","м. Кропивницький вул. Волкова, 14, корп. 1",48.518708206215294,32.238505193833255,КП «ЖЕО № 3» Міської ради міста Кропивницького,вишня діам. 10-15 см,1,№ 933/03-01-06 від 06.04.18,06.04.18,True,№ 933/03-01-06,06.04.18,"м. Кропивницький вул. Волкова, 14, корп. 1"
"№ 3623
 від 18.01.18","м. Кропивницький вул. Волкова, 14, корп. 1",48.52036679922134,32.22125695758131,КП «ЖЕО № 3» Міської ради міста Кропивницького,вишня діам. 20-25 см,1,№ 933/03-01-06 від 06.04.18,06.04.18,True,№ 933/03-01-06,06.04.18,"м. Кропивницький вул. Волкова, 14, корп. 1"
"№ 3623
 від 18.01.18","м. Кропивницький вул. Волкова, 14, корп. 1",48.50093133660036,32.23605207250285,КП «ЖЕО № 3» Міської ради міста Кропивницького,вишня діам. 20-25 см,1,№ 933/03-01-06 від 06.04.18,06.04.18,True,№ 933/03-01-06,06.04.18,"м. Кропивницький вул. Волкова, 14, корп. 1"
"№ 3623
 від 18.01.18","м. Кропивницький вул. Волкова, 14, корп. 1",48.512748389431565,32.22830686016382,КП «ЖЕО № 3» Міської ради міста Кропивницького,вишня діам. 20-25 см,1,№ 933/03-01-06 від 06.04.18,06.04.18,True,№ 933/03-01-06,06.04.18,"м. Кропивницький вул. Волкова, 14, корп. 1"
"№ 3623
 від 18.01.18","м. Кропивницький вул. Волкова, 14, корп. 1",48.513150822560604,32.2102199069058,КП «ЖЕО № 3» Міської ради міста Кропивницького,тополя діам. 60-65 см,1,№ 933/03-01-06 від 06.04.18,06.04.18,True,№ 933/03-01-06,06.04.18,"м. Кропивницький вул. Волкова, 14, корп. 1"
"№ 3623
 від 18.01.18","м. Кропивницький вул. Волкова, 14, корп. 1",48.50894075227233,32.23433878843777,КП «ЖЕО № 3» Міської ради міста Кропивницького,тополя діам. 60-65 см,1,№ 933/03-01-06 від 06.04.18,06.04.18,True,№ 933/03-01-06,06.04.18,"м. Кропивницький вул. Волкова, 14, корп. 1"
"№ 3624
 від 18.01.18","м. Кропивницький вул. Бєляєва,7, корп. 3 (за будинком)",48.51135209667219,32.23023155159759,КП «ЖЕО № 3» Міської ради міста Кропивницького,береза діам. 30-35 см,1,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Бєляєва,7, корп. 3"
"№ 3625
 від 18.01.18","м. Кропивницький вул. Олексія Волохова,9/1 (у дворі біля дитячого майданчика)",48.517331357656275,32.25006428751627,КП «ЖЕО № 3» Міської ради міста Кропивницького,горіх діам. 15-20 см,1,№ 933/03-01-06 від 06.04.18,06.04.18,True,№ 933/03-01-06,06.04.18,"м. Кропивницький вул. Олексія Волохова,9/1"
"№ 3626
 від 18.01.18","м. Кропивницький просп. Перемоги, 14 (за будинком)",48.51813381900368,32.25241505842524,ОСББ «Перемоги 14-Ковалівка»,вишня діам. 10-15 см,1,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький просп. Перемоги, 14"
"№ 3626
 від 18.01.18","м. Кропивницький просп. Перемоги, 14 (за будинком)",48.506889742905535,32.23958128983788,ОСББ «Перемоги 14-Ковалівка»,вишня діам. 10-15 см,1,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький просп. Перемоги, 14"
"№ 3626
 від 18.01.18","м. Кропивницький просп. Перемоги, 14 (за будинком)",48.52230324397176,32.251304308426384,ОСББ «Перемоги 14-Ковалівка»,вишня діам. 10-15 см,1,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький просп. Перемоги, 14"
"№ 3626
 від 18.01.18","м. Кропивницький просп. Перемоги, 14 (за будинком)",48.52976315007337,32.2510884502339,ОСББ «Перемоги 14-Ковалівка»,вишня діам. 10-15 см,1,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький просп. Перемоги, 14"
"№ 3626
 від 18.01.18","м. Кропивницький просп. Перемоги, 14 (за будинком)",48.511553571242466,32.265405348669006,ОСББ «Перемоги 14-Ковалівка»,вишня діам. 10-15 см,1,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький просп. Перемоги, 14"
"№ 3626
 від 18.01.18","м. Кропивницький просп. Перемоги, 14 (за будинком)",48.524209013495536,32.25156202505369,ОСББ «Перемоги 14-Ковалівка»,вишня діам. 10-15 см,1,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький просп. Перемоги, 14"
"№ 3626
 від 18.01.18","м. Кропивницький просп. Перемоги, 14 (за будинком)",48.51618333608778,32.26503289120991,ОСББ «Перемоги 14-Ковалівка»,вишня діам. 10-15 см,1,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький просп. Перемоги, 14"
"№ 3626
 від 18.01.18","м. Кропивницький просп. Перемоги, 14 (за будинком)",48.51583134385519,32.23515155235189,ОСББ «Перемоги 14-Ковалівка»,слива діам. 10-15 см,1,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький просп. Перемоги, 14"
"№ 3627
 від 18.01.18","м. Кропивницький пров. Кінний, 3 (на території закладу)",48.51135108672807,32.27331551611782,ДНЗ № 73 «Червона квіточка»,груша діам. 15-20 см,1,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький пров. Кінний, 3"
"№ 3627
 від 18.01.18","м. Кропивницький пров. Кінний, 3 (на території закладу)",48.51011352363189,32.25748936398749,ДНЗ № 73 «Червона квіточка»,абрикос діам. 25-30 см,1,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький пров. Кінний, 3"
